frame.number	frame.time_relative	ip.src	ip.dst	frame.protocols	frame.len
478	74341296.024169103	192.168.1.94	224.0.0.251	eth:ethertype:ip:igmp:igmp	60
479	74341296.309868320	192.168.1.84	224.0.0.251	eth:ethertype:ip:udp:mdns	132
480	74341296.319696090			eth:ethertype:ipv6:udp:mdns	152
481	74341296.591921442			eth:ethertype:data	118
482	74341296.710634062			eth:ethertype:ipv6:icmpv6	86
483	74341296.727373961			eth:llc:stp	60
484	74341296.886467341	192.168.1.94	224.0.0.251	eth:ethertype:ip:udp:mdns	136
485	74341297.169745523			eth:ethertype:arp	60
486	74341297.169749898			eth:ethertype:arp	60
487	74341297.169751815			eth:ethertype:arp	60
488	74341297.170750697			eth:ethertype:arp	60
489	74341297.173150939			eth:ethertype:arp	60
490	74341297.173154189			eth:ethertype:arp	60
491	74341297.173156565			eth:ethertype:arp	60
492	74341297.173158523			eth:ethertype:arp	60
493	74341297.173160190			eth:ethertype:arp	60
494	74341297.173161981			eth:ethertype:arp	60
495	74341297.173163565			eth:ethertype:arp	60
496	74341297.174116236			eth:ethertype:arp	60
497	74341297.176183462			eth:ethertype:arp	60
498	74341297.176186421			eth:ethertype:arp	60
499	74341297.176188837			eth:ethertype:arp	60
500	74341297.176190837			eth:ethertype:arp	60
501	74341297.176192504			eth:ethertype:arp	60
502	74341297.176195463			eth:ethertype:arp	60
503	74341297.176197213			eth:ethertype:arp	60
504	74341297.177191511			eth:ethertype:arp	60
505	74341297.177194136			eth:ethertype:arp	60
506	74341297.177195970			eth:ethertype:arp	60
507	74341297.177197678			eth:ethertype:arp	60
508	74341297.179473539			eth:ethertype:arp	60
509	74341297.179476373			eth:ethertype:arp	60
510	74341297.179478998			eth:ethertype:arp	60
511	74341297.179480831			eth:ethertype:arp	60
512	74341297.179482498			eth:ethertype:arp	60
513	74341297.179484290			eth:ethertype:arp	60
514	74341297.179485873			eth:ethertype:arp	60
515	74341297.180428086			eth:ethertype:arp	60
516	74341297.180430294			eth:ethertype:arp	60
517	74341297.180432002			eth:ethertype:arp	60
518	74341297.180481630			eth:ethertype:arp	42
519	74341297.183017295			eth:ethertype:arp	60
520	74341297.183020129			eth:ethertype:arp	60
521	74341297.183022087			eth:ethertype:arp	60
522	74341297.183024546			eth:ethertype:arp	60
523	74341297.183026254			eth:ethertype:arp	60
524	74341297.183028171			eth:ethertype:arp	60
525	74341297.183029712			eth:ethertype:arp	60
526	74341297.183972092			eth:ethertype:arp	60
527	74341297.591996730			eth:ethertype:data	118
528	74341297.710646554			eth:ethertype:ipv6:icmpv6	86
529	74341297.727585755			eth:llc:stp	60
530	74341297.910461002	192.168.1.94	224.0.0.251	eth:ethertype:ip:udp:mdns	136
531	74341297.971998085	192.168.1.67	239.255.255.250	eth:ethertype:ip:udp:data	505
532	74341298.016801894	192.168.1.65	239.255.255.250	eth:ethertype:ip:udp:data	505
533	74341298.497957635	192.168.1.105	239.255.255.250	eth:ethertype:ip:udp:data	586
534	74341298.592357556			eth:ethertype:data	118
535	74341298.604573340			eth:ethertype:ipv6:icmpv6	86
536	74341298.727696309			eth:llc:stp	60
537	74341299.592152623			eth:ethertype:data	118
538	74341299.727629882			eth:llc:stp	60
539	74341299.990666305			eth:ethertype:ipv6:udp:dns	102
540	74341299.990775018			eth:ethertype:ipv6:udp:dns	102
541	74341300.000212847			eth:ethertype:ipv6:udp:dns	102
542	74341300.000538320			eth:ethertype:ipv6:udp:dns	102
543	74341300.006234986			eth:ethertype:ipv6:udp:dns	102
544	74341300.006355991			eth:ethertype:ipv6:udp:dns	102
545	74341300.011875024			eth:ethertype:ipv6:udp:dns	102
546	74341300.018737074			eth:ethertype:ipv6:udp:dns	102
547	74341300.019075672			eth:ethertype:ipv6:udp:dns	102
548	74341300.019304849			eth:ethertype:ipv6:udp:dns	102
549	74341300.028284117			eth:ethertype:ipv6:udp:dns	102
550	74341300.033761398			eth:ethertype:ipv6:udp:dns	102
551	74341300.034247794			eth:ethertype:ipv6:udp:dns	89
552	74341300.034334798			eth:ethertype:ipv6:udp:dns	89
553	74341300.103522574			eth:ethertype:ipv6:udp:dns	130
554	74341300.112337585			eth:ethertype:ipv6:udp:dns	89
555	74341300.592282079			eth:ethertype:data	118
556	74341300.727660001			eth:llc:stp	60
557	74341300.972676510	192.168.1.67	239.255.255.250	eth:ethertype:ip:udp:data	505
558	74341301.018277629	192.168.1.65	239.255.255.250	eth:ethertype:ip:udp:data	505
559	74341301.500136672	192.168.1.105	239.255.255.250	eth:ethertype:ip:udp:data	586
560	74341301.592299885			eth:ethertype:data	118
561	74341301.728689984			eth:llc:stp	60
562	74341302.046539225			eth:ethertype:ipv6:icmpv6	86
563	74341302.592337996			eth:ethertype:data	118
564	74341302.727827121			eth:llc:stp	60
565	74341302.865841176	216.115.69.144	192.168.1.78	eth:ethertype:ip:udp:sip	553
566	74341302.875123536	192.168.1.78	216.115.69.144	eth:ethertype:ip:udp:sip	483
567	74341302.875449923	192.168.1.78	216.115.69.144	eth:ethertype:ip:udp:sip	558
568	74341303.592441777			eth:ethertype:data	118
569	74341303.727884753			eth:llc:stp	60
570	74341303.972868921	192.168.1.67	239.255.255.250	eth:ethertype:ip:udp:data	505
571	74341304.020121408	192.168.1.65	239.255.255.250	eth:ethertype:ip:udp:data	505
572	74341304.502359085	192.168.1.105	239.255.255.250	eth:ethertype:ip:udp:data	586
573	74341304.592442811			eth:ethertype:data	118
574	74341304.653632184			eth:ethertype:ipv6:udp:ntp	110
575	74341304.653725771			eth:ethertype:ipv6:udp:ntp	110
576	74341304.720745984			eth:ethertype:ipv6:udp:ntp	110
577	74341304.727923539			eth:llc:stp	60
578	74341304.748690052			eth:ethertype:ipv6:udp:ntp	110
579	74341305.290510002			eth:ethertype:ipv6:udp:mdns	180
580	74341305.331892480	192.168.1.84	224.0.0.251	eth:ethertype:ip:udp:mdns	132
581	74341305.344843415			eth:ethertype:ipv6:udp:mdns	152
582	74341305.592591184			eth:ethertype:data	118
583	74341305.727959116			eth:llc:stp	60
584	74341305.920465148	192.168.1.94	224.0.0.251	eth:ethertype:ip:igmp:igmp	60
585	74341306.291935344			eth:ethertype:ipv6:udp:mdns	180
586	74341306.592611490			eth:ethertype:data	118
587	74341306.728057852			eth:llc:stp	60
588	74341306.973933148	192.168.1.67	239.255.255.250	eth:ethertype:ip:udp:data	505
589	74341307.021861224	192.168.1.65	239.255.255.250	eth:ethertype:ip:udp:data	505
590	74341307.113928039			eth:ethertype:ipv6:icmpv6	86
591	74341307.504281712	192.168.1.105	239.255.255.250	eth:ethertype:ip:udp:data	586
592	74341307.592625392			eth:ethertype:data	118
593	74341307.728098359			eth:llc:stp	60
594	74341308.113940440			eth:ethertype:ipv6:icmpv6	86
595	74341308.294570049			eth:ethertype:ipv6:udp:mdns	180
596	74341308.592688553			eth:ethertype:data	118
597	74341308.728138061			eth:llc:stp	60
598	74341309.113987768			eth:ethertype:ipv6:icmpv6	86
599	74341309.592760628			eth:ethertype:data	118
600	74341309.662485105			eth:ethertype:ipv6:icmpv6	86
601	74341309.666504686			eth:ethertype:ipv6:icmpv6	78
602	74341309.728214750			eth:llc:stp	60
603	74341309.974879458	192.168.1.67	239.255.255.250	eth:ethertype:ip:udp:data	505
604	74341310.022670386	192.168.1.65	239.255.255.250	eth:ethertype:ip:udp:data	505
605	74341310.506503884	192.168.1.105	239.255.255.250	eth:ethertype:ip:udp:data	586
606	74341310.592808868			eth:ethertype:data	118
607	74341310.728259938			eth:llc:stp	60
608	74341310.871350861	192.168.1.254	224.0.0.1	eth:ethertype:ip:igmp:igmp	60
609	74341311.592877258			eth:ethertype:data	118
610	74341311.728292963			eth:llc:stp	60
611	74341312.063414217	192.168.1.91	224.0.0.252	eth:ethertype:ip:igmp:igmp	60
612	74341312.111843429			eth:ethertype:ipv6:icmpv6	86
613	74341312.297436768			eth:ethertype:ipv6:udp:mdns	180
614	74341312.593012847			eth:ethertype:data	118
615	74341312.728306736			eth:llc:stp	60
616	74341312.976055399	192.168.1.67	239.255.255.250	eth:ethertype:ip:udp:data	505
617	74341313.023768145	192.168.1.65	239.255.255.250	eth:ethertype:ip:udp:data	505
618	74341313.111843343			eth:ethertype:ipv6:icmpv6	86
619	74341313.508449141	192.168.1.105	239.255.255.250	eth:ethertype:ip:udp:data	586
620	74341313.592926941			eth:ethertype:data	118
621	74341313.728413012			eth:llc:stp	60
622	74341314.111885759			eth:ethertype:ipv6:icmpv6	86
623	74341314.209939617	192.168.1.78	216.115.69.144	eth:ethertype:ip:udp:data	44
624	74341314.540419124	192.168.1.65	239.255.255.250	eth:ethertype:ip:igmp:igmp	60
625	74341314.593008770			eth:ethertype:data	118
626	74341314.728403380			eth:llc:stp	60
627	74341315.166274569	192.168.1.94	224.0.0.251	eth:ethertype:ip:igmp:igmp	60
628	74341315.593061881			eth:ethertype:data	118
629	74341315.728499096			eth:llc:stp	60
630	74341315.977386714	192.168.1.67	239.255.255.250	eth:ethertype:ip:udp:data	505
631	74341316.024856925	192.168.1.65	239.255.255.250	eth:ethertype:ip:udp:data	505
632	74341316.510578957	192.168.1.105	239.255.255.250	eth:ethertype:ip:udp:data	586
633	74341316.593143584			eth:ethertype:data	118
634	74341316.728704595			eth:llc:stp	60
635	74341316.941068637			eth:ethertype:arp	60
636	74341316.941072554			eth:ethertype:arp	60
637	74341316.941074512			eth:ethertype:arp	60
638	74341316.943540487			eth:ethertype:arp	60
639	74341316.943543529			eth:ethertype:arp	60
640	74341316.943546029			eth:ethertype:arp	60
641	74341316.943547738			eth:ethertype:arp	60
642	74341316.943549446			eth:ethertype:arp	60
643	74341316.943551321			eth:ethertype:arp	60
644	74341316.943554154			eth:ethertype:arp	60
645	74341316.944526469			eth:ethertype:arp	60
646	74341316.947023153			eth:ethertype:arp	60
647	74341316.947026862			eth:ethertype:arp	60
648	74341316.947028779			eth:ethertype:arp	60
649	74341316.952233402			eth:ethertype:arp	60
650	74341316.952236319			eth:ethertype:arp	60
651	74341316.952238319			eth:ethertype:arp	60
652	74341316.954730670			eth:ethertype:arp	60
653	74341316.954733337			eth:ethertype:arp	60
654	74341316.954735670			eth:ethertype:arp	60
655	74341316.962438561			eth:ethertype:arp	60
656	74341316.962441978			eth:ethertype:arp	60
657	74341316.962444395			eth:ethertype:arp	60
658	74341316.962447895			eth:ethertype:arp	60
659	74341316.964844535			eth:ethertype:arp	60
660	74341316.964847118			eth:ethertype:arp	60
661	74341316.967945609			eth:ethertype:arp	60
662	74341316.967948734			eth:ethertype:arp	60
663	74341316.967950567			eth:ethertype:arp	60
664	74341316.967953400			eth:ethertype:arp	60
665	74341316.970450460			eth:ethertype:arp	60
666	74341316.970452876			eth:ethertype:arp	60
667	74341316.970454710			eth:ethertype:arp	60
668	74341316.970511461			eth:ethertype:arp	42
669	74341316.970456377			eth:ethertype:arp	60
670	74341316.970458710			eth:ethertype:arp	60
671	74341316.970461293			eth:ethertype:arp	60
672	74341316.973942709			eth:ethertype:arp	60
673	74341316.973945543			eth:ethertype:arp	60
674	74341316.973947543			eth:ethertype:arp	60
675	74341316.973949293			eth:ethertype:arp	60
676	74341316.976407393			eth:ethertype:arp	60
677	74341317.489006622			eth:ethertype:ipv6:icmpv6	86
678	74341317.593175449			eth:ethertype:data	118
679	74341317.728715157			eth:llc:stp	60
680	74341317.862277236	192.168.1.94	224.0.0.251	eth:ethertype:ip:udp:mdns	136
681	74341318.488978063			eth:ethertype:ipv6:icmpv6	86
682	74341318.593192725			eth:ethertype:data	118
683	74341318.728649910			eth:llc:stp	60
684	74341318.979800578	192.168.1.67	239.255.255.250	eth:ethertype:ip:udp:data	505
685	74341319.026745094	192.168.1.65	239.255.255.250	eth:ethertype:ip:udp:data	505
686	74341319.488985515			eth:ethertype:ipv6:icmpv6	86
687	74341319.512653631	192.168.1.105	239.255.255.250	eth:ethertype:ip:udp:data	586
688	74341319.593191760			eth:ethertype:data	118
689	74341319.728715947			eth:llc:stp	60
690	74341320.299504823			eth:ethertype:ipv6:udp:mdns	180
691	74341320.593336081			eth:ethertype:data	118
692	74341320.728988623			eth:llc:stp	60
693	74341321.593306042			eth:ethertype:data	118
694	74341321.728937772			eth:llc:stp	60
695	74341321.981534137	192.168.1.67	239.255.255.250	eth:ethertype:ip:udp:data	505
696	74341322.035817429	192.168.1.65	239.255.255.250	eth:ethertype:ip:udp:data	505
697	74341322.514081232	192.168.1.105	239.255.255.250	eth:ethertype:ip:udp:data	586
698	74341322.522185375			eth:ethertype:ipv6:icmpv6	86
699	74341322.593333763			eth:ethertype:data	118
700	74341322.729066546			eth:llc:stp	60
701	74341322.744962411			eth:ethertype:ipv6:icmpv6:data	118
702	74341322.745107456			eth:ethertype:ipv6:icmpv6:data	118
703	74341323.183556194			eth:ethertype:ipv6:icmpv6:data	118
704	74341323.210357044			eth:ethertype:ipv6:icmpv6:data	118
705	74341323.210474255			eth:ethertype:ipv6:icmpv6:data	118
706	74341323.514317188			eth:ethertype:ipv6:icmpv6	86
707	74341323.522676294			eth:ethertype:ipv6:icmpv6	86
708	74341323.546250629			eth:ethertype:ipv6:icmpv6	86
709	74341323.593384257			eth:ethertype:data	118
710	74341323.728967955			eth:llc:stp	60
711	74341324.514147586			eth:ethertype:ipv6:icmpv6	86
712	74341324.522128303			eth:ethertype:ipv6:icmpv6	86
713	74341324.593402788			eth:ethertype:data	118
714	74341324.728956307			eth:llc:stp	60
715	74341324.982349009	192.168.1.67	239.255.255.250	eth:ethertype:ip:udp:data	505
716	74341325.030398896	192.168.1.65	239.255.255.250	eth:ethertype:ip:udp:data	505
717	74341325.515704439	192.168.1.105	239.255.255.250	eth:ethertype:ip:udp:data	586
718	74341325.593831955			eth:ethertype:data	118
719	74341325.728946301			eth:llc:stp	60
720	74341326.593516689			eth:ethertype:data	118
721	74341326.669023044			eth:ethertype:ipv6:icmpv6	86
722	74341326.728973405			eth:llc:stp	60
723	74341327.593513886			eth:ethertype:data	118
724	74341327.669024999			eth:ethertype:ipv6:icmpv6	86
725	74341327.729041967			eth:llc:stp	60
726	74341327.983444593	192.168.1.67	239.255.255.250	eth:ethertype:ip:udp:data	505
727	74341328.031305215	192.168.1.65	239.255.255.250	eth:ethertype:ip:udp:data	505
728	74341328.350485356			eth:ethertype:ipv6:icmpv6	86
729	74341328.357248275			eth:ethertype:ipv6:icmpv6	78
730	74341328.516154300			eth:ethertype:arp	60
731	74341328.517282690	192.168.1.105	239.255.255.250	eth:ethertype:ip:udp:data	586
732	74341328.593615454			eth:ethertype:data	118
733	74341328.669092958			eth:ethertype:ipv6:icmpv6	86
734	74341328.729153473			eth:llc:stp	60
735	74341329.593596874			eth:ethertype:data	118
736	74341329.729083372			eth:llc:stp	60
737	74341330.593659442			eth:ethertype:data	118
738	74341330.729111418			eth:llc:stp	60
739	74341330.984394380	192.168.1.67	239.255.255.250	eth:ethertype:ip:udp:data	505
740	74341331.032532368	192.168.1.65	239.255.255.250	eth:ethertype:ip:udp:data	505
741	74341331.519761744	192.168.1.105	239.255.255.250	eth:ethertype:ip:udp:data	586
742	74341331.593664519			eth:ethertype:data	118
743	74341331.729109870			eth:llc:stp	60
744	74341332.593738222			eth:ethertype:data	118
745	74341332.653551693			eth:ethertype:ipv6:udp:ntp	110
746	74341332.729124198			eth:llc:stp	60
747	74341333.593815706			eth:ethertype:data	118
748	74341333.729140577			eth:llc:stp	60
749	74341333.985464331	192.168.1.67	239.255.255.250	eth:ethertype:ip:udp:data	505
750	74341334.058560991	192.168.1.65	239.255.255.250	eth:ethertype:ip:udp:data	505
751	74341334.521701842	192.168.1.105	239.255.255.250	eth:ethertype:ip:udp:data	586
752	74341334.593824409			eth:ethertype:data	118
753	74341334.729216363			eth:llc:stp	60
754	74341335.324339132			eth:ethertype:ipv6:icmpv6	86
755	74341335.593849986			eth:ethertype:data	118
756	74341335.653526044			eth:ethertype:ipv6:udp:ntp	110
757	74341335.653581003			eth:ethertype:ipv6:udp:ntp	110
758	74341335.653616837			eth:ethertype:ipv6:udp:ntp	110
759	74341335.706037733			eth:ethertype:ipv6:udp:ntp	110
760	74341335.729291941			eth:llc:stp	60
761	74341335.747367094			eth:ethertype:ipv6:udp:ntp	110
762	74341335.777620252			eth:ethertype:ipv6:udp:ntp	110
763	74341336.251961897			eth:ethertype:ipv6:icmpv6	86
764	74341336.311256498			eth:ethertype:ipv6:udp:mdns	180
765	74341336.593910720			eth:ethertype:data	118
766	74341336.729253320			eth:llc:stp	60
767	74341336.986720280	192.168.1.67	239.255.255.250	eth:ethertype:ip:udp:data	505
768	74341337.060193089	192.168.1.65	239.255.255.250	eth:ethertype:ip:udp:data	505
769	74341337.286676100			eth:ethertype:arp	60
770	74341337.286680392			eth:ethertype:arp	60
771	74341337.286682392			eth:ethertype:arp	60
772	74341337.289181460			eth:ethertype:arp	60
773	74341337.289184169			eth:ethertype:arp	60
774	74341337.289186377			eth:ethertype:arp	60
775	74341337.289189085			eth:ethertype:arp	60
776	74341337.290228506			eth:ethertype:arp	60
777	74341337.292543399			eth:ethertype:arp	60
778	74341337.292546649			eth:ethertype:arp	60
779	74341337.292548524			eth:ethertype:arp	60
780	74341337.292550232			eth:ethertype:arp	60
781	74341337.292555024			eth:ethertype:arp	60
782	74341337.292557524			eth:ethertype:arp	60
783	74341337.292559316			eth:ethertype:arp	60
784	74341337.293514858			eth:ethertype:arp	60
785	74341337.295878628			eth:ethertype:arp	60
786	74341337.295881586			eth:ethertype:arp	60
787	74341337.295884878			eth:ethertype:arp	60
788	74341337.295887128			eth:ethertype:arp	60
789	74341337.295890254			eth:ethertype:arp	60
790	74341337.295892254			eth:ethertype:arp	60
791	74341337.295894004			eth:ethertype:arp	60
792	74341337.296860129			eth:ethertype:arp	60
793	74341337.296863421			eth:ethertype:arp	60
794	74341337.299427492			eth:ethertype:arp	60
795	74341337.299430408			eth:ethertype:arp	60
796	74341337.299433450			eth:ethertype:arp	60
797	74341337.299435659			eth:ethertype:arp	60
798	74341337.299437659			eth:ethertype:arp	60
799	74341337.299439867			eth:ethertype:arp	60
800	74341337.299441784			eth:ethertype:arp	60
801	74341337.301908808			eth:ethertype:arp	60
802	74341337.301957477			eth:ethertype:arp	42
803	74341337.301911725			eth:ethertype:arp	60
804	74341337.301913559			eth:ethertype:arp	60
805	74341337.301915934			eth:ethertype:arp	60
806	74341337.301917684			eth:ethertype:arp	60
807	74341337.301919476			eth:ethertype:arp	60
808	74341337.301921184			eth:ethertype:arp	60
809	74341337.305862065			eth:ethertype:arp	60
810	74341337.305864731			eth:ethertype:arp	60
811	74341337.523866184	192.168.1.105	239.255.255.250	eth:ethertype:ip:udp:data	586
812	74341337.593923040			eth:ethertype:data	118
813	74341337.729301337			eth:llc:stp	60
814	74341337.868346336	192.168.1.94	224.0.0.251	eth:ethertype:ip:udp:mdns	136
815	74341338.593941153			eth:ethertype:data	118
816	74341338.729637328			eth:llc:stp	60
817	74341338.910464890			eth:ethertype:ipv6:icmpv6:data	118
818	74341338.910603396			eth:ethertype:ipv6:icmpv6:data	118
819	74341339.008376908			eth:ethertype:arp	60
820	74341339.154853085			eth:ethertype:ipv6:icmpv6:data	118
821	74341339.171138657			eth:ethertype:ipv6:icmpv6:data	118
822	74341339.171241786			eth:ethertype:ipv6:icmpv6:data	118
823	74341339.594097182			eth:ethertype:data	118
824	74341339.712174409			eth:ethertype:ipv6:icmpv6	86
825	74341339.729492198			eth:llc:stp	60
826	74341339.989590837	192.168.1.67	239.255.255.250	eth:ethertype:ip:udp:data	505
827	74341340.062104916	192.168.1.65	239.255.255.250	eth:ethertype:ip:udp:data	505
828	74341340.212854975	192.168.1.78	216.115.69.144	eth:ethertype:ip:udp:data	44
829	74341340.525961815	192.168.1.105	239.255.255.250	eth:ethertype:ip:udp:data	586
830	74341340.594176083			eth:ethertype:data	118
831	74341340.712171196			eth:ethertype:ipv6:icmpv6	86
832	74341340.729491367			eth:llc:stp	60
833	74341341.594242067			eth:ethertype:data	118
834	74341341.712137648			eth:ethertype:ipv6:icmpv6	86
835	74341341.729558705			eth:llc:stp	60
836	74341342.594290478			eth:ethertype:data	118
837	74341342.729640326			eth:llc:stp	60
838	74341342.989724257	192.168.1.67	239.255.255.250	eth:ethertype:ip:udp:data	505
839	74341343.063491509	192.168.1.65	239.255.255.250	eth:ethertype:ip:udp:data	505
840	74341343.528055139	192.168.1.105	239.255.255.250	eth:ethertype:ip:udp:data	586
841	74341343.594369342			eth:ethertype:data	118
842	74341343.729701346			eth:llc:stp	60
843	74341343.966456308			eth:ethertype:ipv6:icmpv6	86
844	74341343.970520829			eth:ethertype:ipv6:icmpv6	78
845	74341344.594363990			eth:ethertype:data	118
846	74341344.729785309			eth:llc:stp	60
847	74341345.246423218			eth:ethertype:arp	42
848	74341345.250152878			eth:ethertype:arp	60
849	74341345.594464808			eth:ethertype:data	118
850	74341345.729815729			eth:llc:stp	60
851	74341345.991078647	192.168.1.67	239.255.255.250	eth:ethertype:ip:udp:data	505
